,predict,p0,p1,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,churn,log_Credit_Limit,log_Avg_Open_To_Buy,log_Total_Trans_Amt,log_Avg_Utilization_Ratio,has_revolving_balance,joined_during_campaign,relationship_bin,inactivity_level,contact_level,txn_band,Avg_Utilization_Ratio
607,0,0.9855423589120474,0.0144576410879525,50,M,1,Graduate,Married,$80K - $120K,Blue,45,1185,1482,46,0,9.729967151695242,9.656883441842194,7.301822342137932,0.0676586484738148,1,0,medium,1,2,medium,0.07
608,0,0.9878513518769236,0.0121486481230763,33,M,3,Post-Graduate,Married,$80K - $120K,Blue,25,2104,1726,37,0,9.70716848609832,9.570180302058072,7.454141078146678,0.1204461530758671,1,0,high,1,2,low,0.128
609,0,0.870860971018597,0.1291390289814029,50,M,3,Graduate,Single,$60K - $80K,Blue,45,1118,1806,31,0,9.99300827847454,9.94054246048714,7.499423290592229,0.049742091894814,1,0,high,1,2,low,0.051
610,0,0.9954444377362094,0.0045555622637905,51,M,4,High School,Married,$80K - $120K,Blue,41,1437,1405,43,0,9.67394859413306,9.579210649614792,7.248504072370611,0.0861776962410523,1,0,high,1,0,medium,0.09
611,0,0.91013391370104,0.08986608629896,56,F,4,Unknown,Married,Less than $40K,Blue,46,1150,2052,50,0,8.35983738064003,8.046229101075378,7.627057417018934,0.2382291887322506,1,0,high,1,2,medium,0.269
612,0,0.9623390583302768,0.0376609416697231,55,F,3,Graduate,Single,Less than $40K,Blue,29,1309,1175,34,0,8.904086913938967,8.708309295891688,7.069874128458572,0.1638180852293949,1,0,high,1,2,low,0.178
613,0,0.7900052353643462,0.2099947646356538,26,M,0,College,Single,Less than $40K,Blue,36,479,1786,37,0,7.271912163268625,6.867245735643927,7.488293515159428,0.2874320411965716,1,1,high,1,2,low,0.333
614,0,0.9756202174941476,0.0243797825058523,42,F,3,Graduate,Married,Less than $40K,Blue,33,1077,1675,58,0,9.062883902508307,8.929567707825337,7.424165281042028,0.1177830356563834,1,0,high,1,2,medium,0.125
615,0,0.9922267152071852,0.0077732847928149,54,M,2,College,Married,$80K - $120K,Blue,44,1705,1200,36,0,9.83900236330972,9.743670851082245,7.0909098220799835,0.0870947068509337,1,0,high,1,2,low,0.091
616,0,0.9641296292056316,0.0358703707943684,44,F,3,Graduate,Married,Unknown,Blue,36,819,1283,37,0,9.963782708319885,9.92446595892132,7.157735484249907,0.0382587121170903,1,1,high,1,2,low,0.039
617,0,0.993854111100784,0.006145888899216,65,F,0,Graduate,Married,$40K - $60K,Blue,56,1570,1937,57,0,7.993619994827744,7.238496840894365,7.569411792450712,0.4252677354043441,1,0,high,1,0,medium,0.53
618,0,0.9291407449125436,0.0708592550874565,38,F,3,High School,Married,Unknown,Blue,29,1528,2033,38,0,9.3350328159335,9.190137664658664,7.617759576608505,0.126632650933366,1,0,high,1,2,low,0.135
619,0,0.8787631828501354,0.1212368171498645,58,M,3,High School,Married,$60K - $80K,Blue,40,2517,1915,37,0,9.02509454366498,8.664232934065552,7.557994958530806,0.264669298142708,1,0,high,1,2,low,0.303
620,0,0.9651363319047008,0.034863668095299,39,F,3,Post-Graduate,Married,$40K - $60K,Blue,28,2217,1988,36,0,8.086410275323782,6.940222469119639,7.5953872788539725,0.5199835615507563,1,0,high,1,2,low,0.682
621,0,0.9800154888141565,0.0199845111858434,52,M,2,High School,Married,$120K +,Blue,36,1358,1648,30,0,8.000349495324684,7.392647520721623,7.407924322559599,0.3756929497744942,1,1,high,1,2,low,0.456
622,0,0.914200317065568,0.085799682934432,45,F,3,Graduate,Married,Less than $40K,Blue,31,901,1902,45,0,9.085910293598008,8.978282203272398,7.551186867296149,0.0971267107307227,1,0,high,1,0,medium,0.102
623,0,0.949812226466878,0.0501877735331219,42,M,3,Unknown,Single,$80K - $120K,Blue,33,2170,1454,35,0,8.220133957151859,7.342779189331845,7.282761179605593,0.459953293392234,1,0,medium,1,2,low,0.584
624,1,0.0824441629903556,0.9175558370096444,42,M,2,College,Married,$60K - $80K,Blue,28,0,838,24,1,8.901230352110781,8.901230352110781,6.732210706467206,0.0,0,0,high,1,2,low,0.0
625,0,0.9003838266256514,0.0996161733743485,57,M,4,Post-Graduate,Married,$120K +,Blue,51,0,1918,61,0,9.738200088297951,9.738200088297951,7.5595594960077,0.0,0,0,high,1,2,medium,0.0
626,1,0.0821604169154509,0.917839583084549,55,M,3,Doctorate,Single,$80K - $120K,Blue,35,0,837,25,1,9.945876319027915,9.945876319027915,6.731018100482083,0.0,0,0,high,1,2,low,0.0
627,0,0.9970671795836183,0.0029328204163815,44,F,3,College,Unknown,Less than $40K,Blue,25,1040,4311,78,0,8.03398273468322,7.622663951323595,8.369157112588834,0.2904282981198061,1,0,high,1,2,high,0.337
628,0,0.9767350636164376,0.0232649363835625,37,F,3,Graduate,Married,Unknown,Blue,24,1550,1567,33,0,9.267193183568963,9.10886120302633,7.357556200910353,0.1362776182925478,1,0,medium,1,2,low,0.146
629,1,0.4076998457629965,0.5923001542370034,50,F,3,Unknown,Married,Less than $40K,Blue,42,0,1905,39,0,7.714677473800927,7.714677473800927,7.552762084214147,0.0,0,0,high,1,2,low,0.0
630,0,0.9930635751173592,0.0069364248826408,51,M,2,Graduate,Married,$40K - $60K,Blue,40,1566,1422,26,0,9.412546252075511,9.275659838096823,7.260522598089852,0.1204461530758671,1,0,high,1,2,low,0.128
631,0,0.9450955185628012,0.0549044814371988,37,M,1,Graduate,Married,$80K - $120K,Blue,21,0,1680,32,0,8.54110501146255,8.54110501146255,7.427144133408616,0.0,0,0,high,1,0,low,0.0
632,0,0.982759920285551,0.0172400797144489,36,F,2,Graduate,Married,Less than $40K,Blue,24,1593,1652,41,0,8.047189562170502,7.334329350300536,7.410347097821024,0.412109650826833,1,0,medium,1,2,medium,0.51
633,0,0.986739874121989,0.0132601258780109,51,F,2,High School,Married,Less than $40K,Silver,36,2485,1158,26,0,9.329189505814565,9.079889942592118,7.055312843339752,0.1996701951285676,1,1,high,1,0,low,0.221
634,0,0.9805268012549704,0.0194731987450296,65,M,1,Uneducated,Married,$40K - $60K,Blue,56,2021,1797,46,0,7.81156848934518,6.104793232414985,7.494430215031565,0.5982868995359851,1,0,medium,1,2,medium,0.819
635,0,0.9864408440681444,0.0135591559318555,43,M,2,College,Married,$60K - $80K,Blue,28,1355,1911,55,0,10.005953884080618,9.942852486058383,7.555905093611346,0.059211859631846,1,0,high,1,2,medium,0.061
636,0,0.8565290573906936,0.1434709426093063,46,M,3,Graduate,Married,$40K - $60K,Blue,32,0,1260,27,0,9.348187438668308,9.348187438668308,7.13966033596492,0.0,0,0,high,1,2,low,0.0
637,0,0.9628358106337171,0.0371641893662828,43,F,2,Graduate,Married,Less than $40K,Blue,33,852,1489,45,0,8.277411998949004,8.033334015880062,7.306531398939505,0.1963888140053901,1,0,high,1,2,medium,0.217
638,0,0.9393255165371736,0.0606744834628264,56,M,3,Graduate,Married,$80K - $120K,Blue,50,1372,1794,31,0,8.990067695753655,8.802522498284421,7.492760300922379,0.1578580846155803,1,0,medium,1,2,low,0.171
639,0,0.9619364781997676,0.0380635218002325,43,M,3,Unknown,Single,$60K - $80K,Blue,34,2517,1510,42,0,9.530392824458414,9.328567753340833,7.32052696227274,0.1680535849962497,1,0,high,1,0,medium,0.183
640,0,0.7560990932310844,0.2439009067689156,53,M,1,Graduate,Single,$80K - $120K,Blue,48,1406,3231,47,1,10.317978471851603,10.27041971092751,8.080856419640986,0.0449733656427311,1,0,medium,1,2,medium,0.046
641,0,0.9942324840949373,0.0057675159050628,50,M,2,High School,Unknown,$60K - $80K,Blue,41,1762,1274,32,0,8.08487062913819,7.301822342137932,7.150701457592526,0.4337285733810238,1,0,high,1,2,low,0.543
642,0,0.9671035646816036,0.0328964353183962,43,F,3,Graduate,Married,$40K - $60K,Blue,36,2379,1572,57,0,7.98514393119862,6.324358962381311,7.360739903058278,0.5933268452777344,1,1,high,1,2,medium,0.81
643,0,0.7840358116695334,0.2159641883304666,54,M,3,High School,Married,$80K - $120K,Blue,36,1133,1935,41,0,7.271912163268625,5.724565013838729,7.568379267836522,0.5810976767513224,1,1,high,1,2,medium,0.788
644,0,0.8694878605395296,0.1305121394604703,33,M,2,Unknown,Married,$60K - $80K,Blue,25,491,2187,59,0,8.739216115061744,8.657302899400882,7.690743163541872,0.0760346862759976,1,0,high,1,2,medium,0.079
645,0,0.9893663940772828,0.0106336059227171,58,F,2,Uneducated,Married,$40K - $60K,Blue,49,1166,1417,25,0,8.728426091704613,8.51919119407891,7.257002707092073,0.1731126177086447,1,0,medium,1,2,low,0.189
646,0,0.97966948992705,0.0203305100729501,41,M,3,Graduate,Single,$80K - $120K,Blue,26,1811,1465,31,0,9.37644785490711,9.209940291954844,7.290292882446597,0.1423672412869219,1,0,high,1,2,low,0.153
647,0,0.9541906980757884,0.0458093019242117,48,M,3,Post-Graduate,Single,$60K - $80K,Blue,39,954,1570,45,0,8.462737005620179,8.237743803890933,7.359467638255621,0.1839868361130158,1,0,high,1,2,medium,0.202
648,0,0.9748602598885128,0.0251397401114873,55,M,2,High School,Single,$40K - $60K,Blue,36,2517,1445,40,0,8.739536422559677,8.223627175805483,7.27655640271871,0.3386128011203239,1,1,high,1,0,low,0.403
649,1,0.0239218892886079,0.976078110711392,54,F,2,Graduate,Married,Less than $40K,Blue,45,306,694,15,1,7.271912163268625,7.032889009738903,6.543911845564792,0.193096629961913,1,0,medium,1,2,low,0.213
650,0,0.7558261591434252,0.2441738408565747,51,F,3,Post-Graduate,Divorced,Unknown,Platinum,34,1578,1929,40,0,10.44920723527944,10.402412645043732,7.5652752818989315,0.0449733656427311,1,0,medium,1,2,low,0.046
651,0,0.9805434288277404,0.0194565711722597,35,M,3,Graduate,Single,$80K - $120K,Blue,24,864,2447,64,0,10.067390523806065,10.030032093861085,7.803026643632217,0.0363319292473902,1,0,high,1,2,medium,0.037
652,0,0.9871824271100096,0.0128175728899904,50,M,3,Uneducated,Single,$80K - $120K,Blue,36,1676,1306,31,0,10.116297899710544,10.04615830370029,7.175489713624222,0.0657877405380031,1,1,high,1,2,low,0.068
653,1,0.05213197050351,0.94786802949649,55,M,4,High School,Married,$80K - $120K,Blue,41,900,646,10,1,10.224157008939576,10.190957102406584,6.472346294500901,0.0324671901375014,1,0,low,1,2,low,0.033
654,0,0.9865691129639402,0.0134308870360597,45,F,0,College,Divorced,Less than $40K,Blue,35,1686,1236,35,0,8.68676717538769,8.351846738828245,7.1204443723924875,0.2507587183471831,1,0,high,1,2,low,0.285
655,0,0.9881390294360882,0.0118609705639117,34,M,2,Uneducated,Married,$60K - $80K,Blue,36,2326,2513,63,0,9.05742226555147,8.741296282225147,7.829630389150193,0.239803992207317,1,1,high,1,2,medium,0.271
656,0,0.7789260880615493,0.2210739119384507,55,F,4,Graduate,Married,$40K - $60K,Blue,41,2517,2091,48,0,8.057377488557991,6.461468176353717,7.645875825184813,0.5866749360494286,1,0,high,1,2,medium,0.798
657,1,0.165592483391656,0.834407516608344,48,F,2,Unknown,Married,Less than $40K,Blue,36,800,854,22,1,8.87514731685335,8.756525002926972,6.75110146893676,0.1061601958283906,1,1,high,1,2,low,0.112
658,0,0.882809677560192,0.1171903224398079,46,M,4,Graduate,Married,$60K - $80K,Blue,35,700,1848,25,0,7.336936913707618,6.728628613084702,7.522400231387125,0.3756929497744942,1,0,high,1,2,low,0.456
659,1,0.1543510138923202,0.8456489861076798,61,F,0,Graduate,Married,Less than $40K,Blue,56,554,949,17,1,7.660585461703256,7.358193752733032,6.856461984594587,0.2319050569827825,1,0,medium,1,2,low,0.261
660,0,0.9770074190366544,0.0229925809633455,48,M,1,Uneducated,Unknown,$60K - $80K,Blue,35,1213,1371,37,0,9.74870333873526,9.675268643355135,7.22402480828583,0.0685927914656117,1,0,medium,1,2,low,0.071
661,0,0.9466304520898156,0.0533695479101844,51,F,1,Graduate,Married,Less than $40K,Blue,42,2387,1804,49,0,8.66957087183712,8.142063283104147,7.498315870766981,0.3435897043900769,1,0,high,1,2,medium,0.41
662,0,0.9300465523166644,0.0699534476833357,39,M,3,Doctorate,Married,$60K - $80K,Blue,29,2517,1605,43,0,8.17131687471973,6.928537818164665,7.381501894506707,0.5376622777195503,1,0,medium,1,2,medium,0.712
663,0,0.9844825774959048,0.0155174225040952,43,M,3,Graduate,Married,$120K +,Blue,33,2129,1463,38,0,10.44920723527944,10.385543262806005,7.288927694521257,0.060153922819747,1,0,medium,1,2,low,0.062
664,0,0.8559536865303002,0.1440463134696998,53,M,3,Graduate,Single,$60K - $80K,Blue,47,0,1279,41,0,9.700207901150696,9.700207901150696,7.154615356913663,0.0,0,0,high,2,2,medium,0.0
665,0,0.9880023831123168,0.0119976168876831,38,M,2,High School,Married,$80K - $120K,Blue,36,843,1470,28,0,7.786551806428712,7.355641102974253,7.293697720601438,0.300104592450338,1,1,high,1,2,low,0.35
666,0,0.7944079820600012,0.2055920179399988,49,F,2,High School,Single,Less than $40K,Blue,43,0,1265,38,0,8.171599480345463,8.171599480345463,7.143617602704121,0.0,0,0,high,1,2,low,0.0
667,0,0.9907018637751184,0.0092981362248816,37,F,0,Unknown,Married,Less than $40K,Blue,31,1381,2002,60,0,7.895436006942965,7.1731917424865985,7.602401335665818,0.4154154389613325,1,0,high,1,2,medium,0.515
668,0,0.877724036961682,0.1222759630383179,53,M,3,Graduate,Single,$80K - $120K,Blue,36,2517,1475,33,0,10.44920723527944,10.373491181781864,7.297091005160418,0.0704584636485614,1,1,high,1,2,low,0.073
669,0,0.8224510133028115,0.1775489866971885,46,M,2,Post-Graduate,Single,$40K - $60K,Silver,40,0,1419,30,0,9.646011322141414,9.646011322141414,7.258412150595307,0.0,0,0,high,1,2,low,0.0
670,1,0.5712248389409311,0.4287751610590688,44,F,3,Uneducated,Single,Less than $40K,Blue,36,0,1628,37,0,8.36822903827628,8.36822903827628,7.395721608602045,0.0,0,1,high,1,2,low,0.0
671,0,0.9876144649506884,0.0123855350493117,50,F,1,Unknown,Single,Less than $40K,Blue,46,1235,1337,29,0,7.641084249174914,6.741700694652055,7.198931240688173,0.4656190309279114,1,0,high,1,2,low,0.593
672,0,0.968345842228454,0.0316541577715461,58,F,2,Uneducated,Married,$40K - $60K,Blue,47,1468,1135,27,0,7.954723334497908,7.2305631534092925,7.035268599281097,0.4154154389613325,1,0,medium,1,2,low,0.515
673,0,0.9726964347817856,0.0273035652182145,55,M,3,High School,Single,$120K +,Blue,51,1266,1161,26,0,10.44920723527944,10.41184012081972,7.057897937411856,0.0363319292473902,1,0,medium,1,2,low,0.037
674,0,0.9838969685238932,0.0161030314761067,44,M,3,College,Unknown,$80K - $120K,Blue,35,1292,1571,38,0,8.758098072309089,8.531096096585228,7.360103972989152,0.1848184369925418,1,0,high,1,2,low,0.203
675,0,0.9400810816604088,0.059918918339591,57,M,4,High School,Married,$80K - $120K,Blue,38,1553,1916,40,0,9.644004134443026,9.53791600808964,7.558516743045645,0.0962188577405429,1,0,high,1,2,low,0.101
676,0,0.9972110818005832,0.0027889181994167,57,M,1,High School,Married,$40K - $60K,Blue,48,1927,1346,30,0,7.841885928984623,6.42648845745769,7.205635176410364,0.5636078092049601,1,0,high,1,2,low,0.757
677,1,0.0178650991580427,0.9821349008419572,48,M,3,High School,Married,$80K - $120K,Blue,42,0,805,24,1,9.206332350578643,9.206332350578643,6.692083742506628,0.0,0,0,low,1,2,low,0.0
678,0,0.8778126200809317,0.1221873799190682,51,M,1,Graduate,Single,$60K - $80K,Blue,39,2517,1195,18,0,9.082166033252674,8.745125259462244,7.086737934510577,0.2515366258154276,1,0,medium,1,2,low,0.286
679,0,0.980401396551976,0.0195986034480239,53,F,3,Uneducated,Married,Less than $40K,Blue,48,1566,1155,34,0,8.14002395246292,7.529943370601589,7.052721049232323,0.3763795272130678,1,0,high,1,2,low,0.457
680,0,0.715777755053133,0.2842222449468669,45,F,1,Doctorate,Single,Less than $40K,Blue,36,0,1431,34,0,7.271912163268625,7.271912163268625,7.266827347520591,0.0,0,1,high,1,2,low,0.0
681,0,0.986498160239116,0.0135018397608839,41,M,4,Post-Graduate,Married,$60K - $80K,Blue,32,906,1194,25,0,9.79823814181703,9.746599796998984,7.085901464365611,0.048790164169432,1,0,high,1,2,low,0.05
682,0,0.947336974381883,0.052663025618117,51,F,4,Graduate,Single,Less than $40K,Blue,42,1753,1154,33,0,7.893945138235959,6.833031732786201,7.051855622955894,0.5031965966014996,1,0,medium,1,2,low,0.654
683,0,0.97586092239331,0.0241390776066899,46,F,2,High School,Married,Less than $40K,Blue,35,1734,1232,34,0,8.450198322591959,7.9868449011613825,7.117205503164344,0.3155404005801773,1,0,high,2,2,low,0.371
684,0,0.9848897664670684,0.0151102335329315,40,F,5,College,Married,Less than $40K,Blue,35,1693,1269,30,0,7.803435056952168,6.628041376179533,7.146772179452637,0.5259112611840315,1,0,medium,1,2,low,0.692
685,0,0.749902195243649,0.250097804756351,33,M,2,Doctorate,Married,$60K - $80K,Blue,28,0,1742,35,0,8.306472160100585,8.306472160100585,7.463363045520021,0.0,0,0,medium,1,2,low,0.0
686,0,0.9742990849447318,0.0257009150552681,53,M,1,High School,Single,$80K - $120K,Blue,38,996,1379,26,0,9.006386515055114,8.876125585396185,7.22983877815125,0.1151128071005045,1,0,high,1,2,low,0.122
687,0,0.9851083360903804,0.0148916639096195,63,M,1,High School,Married,$40K - $60K,Blue,36,1571,1870,35,0,8.425077902508432,8.002694162283937,7.534228326274089,0.2963940130538024,1,1,high,1,2,low,0.345
688,0,0.9768682217281982,0.0231317782718017,61,M,0,Uneducated,Single,$80K - $120K,Blue,36,984,1207,32,0,9.870706063011747,9.818528613308937,7.0967213784947605,0.049742091894814,1,1,high,1,1,low,0.051
689,1,0.1234944910854819,0.8765055089145181,56,M,4,High School,Married,$60K - $80K,Blue,46,1930,781,15,1,7.75833346749091,6.018593214496234,6.661854740545311,0.6015799870344548,1,0,medium,1,2,low,0.825
690,0,0.9670507491755064,0.0329492508244936,53,M,2,Graduate,Single,$60K - $80K,Blue,47,1389,1773,38,0,9.535968306842715,9.430278792341444,7.480992162869525,0.0953101798043248,1,0,high,1,0,low,0.1
691,1,0.0660692768937879,0.933930723106212,62,F,2,Graduate,Married,Less than $40K,Blue,52,513,864,20,1,7.820439515262181,7.589841512182657,6.762729506931879,0.1873090983049937,1,0,high,1,2,low,0.206
692,0,0.9839803720812244,0.0160196279187756,50,F,4,Unknown,Married,Unknown,Silver,36,1791,1559,39,0,10.378385435359627,10.321078840442134,7.352441100243583,0.0544881852840697,1,1,high,1,2,low,0.056
693,0,0.9615528173124612,0.0384471826875388,37,M,4,Graduate,Married,$60K - $80K,Blue,30,2517,1830,64,0,7.855157005881344,4.127134385045092,7.5126175446745105,0.681074599325676,1,0,high,1,2,medium,0.976
694,0,0.990969625546975,0.009030374453025,62,F,0,Graduate,Married,Unknown,Blue,52,1538,1542,43,0,9.11063052782717,8.92439013236916,7.341483852363161,0.1570037488096647,1,0,high,1,2,medium,0.17
695,0,0.8546790007436993,0.1453209992563007,49,M,3,Uneducated,Single,$80K - $120K,Silver,41,0,1506,47,0,10.44920723527944,10.44920723527944,7.317876198626496,0.0,0,0,high,1,2,medium,0.0
696,0,0.9497072998669815,0.0502927001330183,57,F,3,High School,Married,Unknown,Blue,51,0,1175,41,0,9.031572493381526,9.031572493381526,7.069874128458572,0.0,0,0,high,1,0,medium,0.0
697,0,0.9831458190585548,0.0168541809414451,55,M,2,High School,Married,$80K - $120K,Blue,36,2258,1383,20,0,8.781862489558945,8.356319965828153,7.232733136177615,0.2978798974282269,1,1,medium,1,2,low,0.347
698,0,0.9797498485081084,0.0202501514918916,50,M,1,Graduate,Married,$80K - $120K,Blue,42,1183,1837,57,0,8.306965865368573,7.9617188159813645,7.516433302915632,0.2561914053604101,1,0,medium,1,3,medium,0.292
699,0,0.975279392028944,0.0247206079710561,48,M,3,College,Married,$60K - $80K,Blue,37,1665,1191,40,0,9.389323027504624,9.23941361946189,7.083387847625295,0.1301506844650451,1,0,medium,1,2,low,0.139
700,1,0.4371293489452382,0.5628706510547618,60,F,1,Uneducated,Divorced,$40K - $60K,Blue,48,0,1793,53,0,7.635786861395585,7.635786861395585,7.492203042618741,0.0,0,0,medium,1,2,medium,0.0
701,0,0.989677264354866,0.0103227356451338,46,M,1,Unknown,Single,$120K +,Blue,32,1295,1560,49,0,9.379323364330956,9.263501920090414,7.353081920515432,0.1034587083682299,1,0,high,1,1,medium,0.109
702,0,0.9914383331363554,0.0085616668636445,47,M,2,College,Married,$120K +,Blue,35,1010,1564,59,0,8.19891444498699,7.87359778968554,7.355641102974253,0.245296355955343,1,0,high,1,2,medium,0.278
703,0,0.7985757343036363,0.2014242656963637,54,M,2,Uneducated,Married,$60K - $80K,Blue,36,2517,1843,38,0,9.311813340906816,9.053803514155955,7.519692404116539,0.2045721657287744,1,1,medium,1,2,low,0.227
704,0,0.9806415668019012,0.0193584331980986,53,M,2,Doctorate,Married,$60K - $80K,Blue,40,1435,2165,61,0,9.329278296047695,9.19299073364107,7.680637427560936,0.1195592350576392,1,0,medium,1,2,medium,0.127
705,0,0.9891127969923778,0.0108872030076222,56,F,3,Graduate,Single,$40K - $60K,Blue,36,1656,1631,41,0,8.538758969330798,8.146998697389993,7.397561535524052,0.2806574575148164,1,1,high,1,0,medium,0.324
706,0,0.996101941505574,0.0038980584944259,56,F,4,High School,Married,$40K - $60K,Blue,36,1543,1265,32,0,7.636752112435779,6.272877006546167,7.143617602704121,0.5567545556543905,1,1,high,1,1,low,0.745
707,0,0.9902276129642192,0.0097723870357808,41,M,3,Uneducated,Married,$80K - $120K,Blue,24,1656,1455,35,0,8.323608442343572,7.80954132465341,7.283448228756631,0.3378997886123984,1,0,high,1,2,low,0.402
